source,price,beds,baths,sqft,neighborhood,days_ago,is_stale,link,title,image_url,image_urls,region,fair_value,pct_under,score,freshness_boost,final_score,rank
Craigslist,2650,2,0.0,,Agincourt North,5,False,https://www.craigslist.org/view/d/toronto-20-acacia-rd-upper-2bed-1bath/kdU6nVUgRjsj5SpQcjSAwN,"20 ACACIA RD. UPPER - 2BED/1BATH, BALCONY, GREAT LOCATION!",,[],Scarborough,2650.95,0.03583620966068082,0.00048241051466301106,0.15,0.15048241051466302,103.0
Craigslist,1499,0,0.0,,Old East York,5,False,https://www.craigslist.org/view/d/east-york-one-bedroom-on-quiet-street/tZn5A7d7rdUnfJdhPzvuMv,One bedroom on quiet street bordering ravine,,[],East End,1499.5,0.03334444814938312,0.00044886757124169586,0.15,0.15044886757124168,104.0
Craigslist,5998,2,0.0,,St.Andrew-Windfields,5,False,https://www.craigslist.org/view/d/toronto-furnished-bedroom-downtown/sb1Ge3feL3WjJXx5Y9F2zB,Furnished 2 Bedroom Downtown Toronto Condo – Bay Street near SickKids,,[],Scarborough,5998.0,0.0,0.0,0.15,0.15,105.0
Craigslist,1199,2,0.0,,Danforth,5,False,https://www.craigslist.org/view/d/toronto-bed-furnished-basement-apt-main/roGsqdyTCpamZWZGfzXnEP,2 Bed- Furnished -basement Apt- Main St& Danforth St,,[],East End,1199.0,0.0,0.0,0.15,0.15,106.0
Craigslist,1850,0,0.0,,Playter Estates-Danforth,5,False,https://www.craigslist.org/view/d/toronto-apt-near-subway-rent-discount/71UwN8YxYpNTvnT7WL9Jb7,Apt near Subway w/ Rent Discount,,[],East End,1850.0,0.0,0.0,0.15,0.15,107.0
Craigslist,2800,0,0.0,,Runnymede-Bloor West Village,5,False,https://www.craigslist.org/view/d/etobicoke-month-free-condo-near-bloor/3DNUQFCDdFiwGWiVS761y9,1 Month FREE! Condo Near Bloor West Village & Royal York,,[],West End,2800.0,0.0,0.0,0.15,0.15,108.0
Craigslist,1850,1,0.0,,Mount Olive-Silverstone-Jamestown,5,False,https://www.craigslist.org/view/d/york-new-reno-bedroom-near-transit/3t5dGqPwFY4PQFAh439BL2,New Reno 1 Bedroom near Transit,,[],North York,1850.0,0.0,0.0,0.15,0.15,109.0
Kijiji,2295,2,0.0,1100.0,15 Martha Eaton Way,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent/1739727001,Condo for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/12/12a46d4f-5bed-4714-ad16-d413e90f53cb?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/12/12a46d4f-5bed-4714-ad16-d413e90f53cb?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3c4fab47-e657-4b37-a2ec-a2843d4c4347?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d901005-cd78-4885-a0dc-e2ff3ab29328?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b5/b5fd5e29-52a8-4dfb-814a-57b13788a621?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e1/e13052a7-bf0f-4ed4-89f5-289d9b69ccde?rule=kijijica-200-jpg']",Downtown,2295.0,0.0,0.0,0.15,0.15,110.0
Craigslist,2275,2,0.0,,Mount Olive-Silverstone-Jamestown,5,False,https://www.craigslist.org/view/d/york-available-bedroom-near-transit/knp5z9S5LhwCUhuf1NAZ1t,Available 2 Bedroom near Transit Options,,[],North York,2275.0,0.0,0.0,0.15,0.15,111.0
Craigslist,2250,2,0.0,,Spadina / College,5,False,https://www.craigslist.org/view/d/toronto-bed-unit-for-rent-all-utilities/qKdt2r2UAnm9hzk215nhKC,"2 Bed unit for rent, all utilities included.",,[],Downtown,2250.0,0.0,0.0,0.15,0.15,112.0
Craigslist,2150,0,0.0,,Danforth,5,False,https://www.craigslist.org/view/d/east-toronto-danforth-condo-available/wJBVzzKRpsM1yCAZRYjYfV,Danforth Condo available September 1st,,[],East End,2150.0,0.0,0.0,0.15,0.15,113.0
Craigslist,2150,1,0.0,,Thorncliffe Park,5,False,https://www.craigslist.org/view/d/toronto-bright-1bedroom-2nd-floor-apt/mYTYCJe5q6MCojzrsBf79j,Bright 1bedroom 2nd floor apt High Park/Roncesvalles,,[],Scarborough,2150.0,0.0,0.0,0.15,0.15,114.0
Craigslist,3300,3,0.0,,Kingsway South,5,False,https://www.craigslist.org/view/d/etobicoke-modern-3br-townhome-private/hfPFj1EST4vXaEvofrsBsc,Modern 3BR Townhome w/ Private Patio in The Kingsway,,[],Etobicoke,3300.0,0.0,0.0,0.15,0.15,115.0
Kijiji,1850,0,0.0,700.0,Bloor St W & Bathurst St,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent/1737867404,Basement apartment for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/44/44392e73-cb6e-444c-a296-94b3af7ef7a1?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/44/44392e73-cb6e-444c-a296-94b3af7ef7a1?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/4829995f-e92a-4bb2-b75d-2b9bd90a1ef6?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b4/b4c56b81-b49e-43b1-a4a4-0932a29c3f0e?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/17/17f6c820-05d0-431b-8018-def31f633235?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/28/28c4fc7f-0965-404a-bbf9-3edfdb9b30c4?rule=kijijica-200-jpg']",West End,1850.0,0.0,0.0,0.15,0.15,116.0
Craigslist,3200,3,0.0,,Runnymede-Bloor West Village,5,False,https://www.craigslist.org/view/d/toronto-victorian-3br-den-parking/bETi9SknonUJsh6d6AEKbG,Victorian 3BR + Den w/ Parking & Private Backyard in Bloor West,,[],West End,3200.0,0.0,0.0,0.15,0.15,117.0
Kijiji,1415,0,0.0,,1A Bansley Ave,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bansley-apartments-bachelor-apartment-for-rent/1739733247,Bansley Apartments - Bachelor Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0a/0a742303-01a0-4b90-af44-1c1eb65b1757?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0a/0a742303-01a0-4b90-af44-1c1eb65b1757?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b8/b8d24452-8a29-4f31-a6c9-768169813dad?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7e/7edab11a-6516-4d0f-8fdb-ff24d24e57d0?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f5/f55d04c0-b502-4e38-b5aa-f37e406b0d8d?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fb/fbc710d3-d7a2-49fb-954d-1c1c65dadab7?rule=kijijica-200-jpg']",Downtown,1415.0,0.0,0.0,0.15,0.15,118.0
Kijiji,1800,2,0.0,1000.0,Conference Blvd,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1740026451,Apartment for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1a/1ac32f7c-5100-4287-aaa1-13df9e68a26f?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1a/1ac32f7c-5100-4287-aaa1-13df9e68a26f?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8a/8a1a1efe-0a25-4c61-8344-1cf0ec616c7d?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ea/eaef323e-b9ea-4d78-9775-63d50436eed5?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/311bdb50-80ef-421e-9e4f-db6fcce66d4d?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7f3ebf7e-27e7-4c56-b6e6-93f991afd14b?rule=kijijica-200-jpg']",Scarborough,1800.0,0.0,0.0,0.15,0.15,119.0
Craigslist,2950,3,0.0,,Downsview-Roding-CFB,5,False,https://www.craigslist.org/view/d/downsview-west-fabulous-bed-house/kojWtX4cFq6zp7Tx8b4QAt,Fabulous 3 Bed House w Garage at Jane/Sheppard,,[],North York,2950.0,0.0,0.0,0.15,0.15,120.0
Craigslist,2300,0,0.0,,Orangeville,5,False,https://www.craigslist.org/view/d/orangeville-south-for-lease-wow-2300/o3iBaV5H3Dewc8Qhj8CTHY,"For Lease--WOW $2,300 per month main level and lower unit in triplex",,[],Downtown,2300.0,0.0,0.0,0.15,0.15,121.0
Craigslist,4300,4,0.0,,Palmerston-Little Italy,5,False,https://www.craigslist.org/view/d/toronto-bed-bath-house-little-italy/qsiz4VvJzoRQsortAWpK6C,4 Bed 2 Bath House - Little Italy,,[],Downtown,4300.0,0.0,0.0,0.15,0.15,122.0
Craigslist,2050,0,0.0,,Birchcliffe-Cliffside,5,False,https://www.craigslist.org/view/d/scarborough-spacious-bright-pet/oJe64TY9X2PfrNuqjZPV5S,Spacious & Bright Pet Friendly Apt w Huge Yard/Laundry/Parking,,[],East End,2050.0,0.0,0.0,0.15,0.15,123.0
Craigslist,1400,0,0.0,,Mount Dennis,5,False,https://www.craigslist.org/view/d/york-newly-updated-basement-apartment/oG2D7tbHB3P9rN23sZtYG1,Newly updated basement apartment,,[],West End,1400.0,0.0,0.0,0.15,0.15,124.0
Craigslist,2300,0,0.0,,Steeles,5,False,https://www.craigslist.org/view/d/thornhill-one-bedroom-plus-den-steps-to/jrgaZcJvh15RoXqe1aN58w,One Bedroom plus den - Steps to transit,,[],Scarborough,2300.0,0.0,0.0,0.15,0.15,125.0
Craigslist,1150,0,0.0,,Leslieville,5,False,https://www.craigslist.org/view/d/east-toronto-bachelor-downtown-2nd-floor/r6aCtyL4Z9DwVaTXDMXWBo,Bachelor Downtown 2nd Floor,,[],East End,1150.0,0.0,0.0,0.15,0.15,126.0
Craigslist,1500,0,0.0,,"Whitmore Ave, Toronto",5,False,https://www.craigslist.org/view/d/york-three-bedroom-charming-bungalow/rF92Z7W95DAkFNHzrRqEuK,A THREE Bedroom Charming Bungalow,,[],Downtown,1500.0,0.0,0.0,0.15,0.15,127.0
Craigslist,2000,0,0.0,,Mississauga,5,False,https://www.craigslist.org/view/d/mississauga-bachelor-penthouse-suite/3JMAng5J49SbmP3P7C16Uy,Bachelor Penthouse Suite Available For Rent in Mississauga,,[],,2000.0,0.0,0.0,0.15,0.15,128.0
Craigslist,3200,0,0.0,,New Toronto,5,False,https://www.craigslist.org/view/d/downtown-toronto-2b1b-for-rent/aD7gkKE7DNQaNwNUd6NRnx,2B1B for rent,,[],Etobicoke,3200.0,0.0,0.0,0.15,0.15,129.0
Craigslist,1750,0,0.0,,Pickering,5,False,https://www.craigslist.org/view/d/pickering-central-renovated-br-basement/ayPLJaZxZDjHqXNhEG9da3,Renovated 2-BR Basement unit for rent in Pickering,,[],,1750.0,0.0,0.0,0.15,0.15,130.0
Craigslist,6499,2,0.0,,"near Toronto General & Princess Margaret Hospital, City Hall",5,False,https://www.craigslist.org/view/d/toronto-2br-furnished-condo-downtown/m72HiuAcQwuck4dKk6jd47,2BR Furnished Condo Downtown Toronto – near SickKids & Toronto General,,[],Downtown,6499.0,0.0,0.0,0.15,0.15,131.0
Craigslist,2595,0,0.0,,Trinity-Bellwoods,5,False,https://www.craigslist.org/view/d/toronto-bright-spacious-bedroom-den/ivqRyMn3p2rKxjHHgbneg3,Bright & Spacious 1-Bedroom + Den with Private Back Patio,,[],Downtown,2595.0,0.0,0.0,0.15,0.15,132.0
Craigslist,3140,4,0.0,,Toronto,5,False,https://www.craigslist.org/view/d/toronto-bedroom-apartment-for-rent/tZ62NgYU61hAszxcQfKT2t,4 bedroom apartment for rent,,[],Downtown,3140.0,0.0,0.0,0.15,0.15,133.0
Craigslist,2550,0,0.0,,york region,5,False,https://www.craigslist.org/view/d/markham-inner-southwest-luxury-condo/juDZMhizSSYqaUaH7ykNJL,"Luxury  condo for rent Address: 9 Clegg Rd, Markham ON L6GOH3, Vendom",,[],,2550.0,0.0,0.0,0.15,0.15,134.0
Craigslist,2800,3,0.0,,Brampton,5,False,https://www.craigslist.org/view/d/brampton-registered-licensed-bedroom/7hrvFqsYoYLXdTEvaAPPzo,Registered & Licensed 3 Bedroom House for Lease,,[],,2800.0,0.0,0.0,0.15,0.15,135.0
Craigslist,2695,2,0.0,,"""Queen West Village"" Downtown Toronto",5,False,https://www.craigslist.org/view/d/toronto-stunning-luxurious-bedroom/9iQR4htpH9bWFNwieZBy4W,Stunning Luxurious 2 Bedroom +2 Bathroom Condo/Renovated/Downtown T.O.,,[],Downtown,2695.0,0.0,0.0,0.15,0.15,136.0
Craigslist,1500,2,0.0,,Woburn,5,False,https://www.craigslist.org/view/d/scarborough-bedroom-fully-furnished/wFY1ZpcD4bqQrjDMvKY5zb,2 bedroom / Fully Furnished,,[],Scarborough,1500.0,0.0,0.0,0.15,0.15,137.0
Craigslist,1395,1,0.0,,Downsview-Roding-CFB,5,False,https://www.craigslist.org/view/d/north-york-bedroom-washroom-bachelor/2oiTWgALy3g438jP4QS4SS,1 Bedroom + 1 Washroom Bachelor Basement Apartment/Utilities Included,,[],North York,1395.0,0.0,0.0,0.15,0.15,138.0
Craigslist,3300,3,0.0,,Bolton South,5,False,https://www.craigslist.org/view/d/bolton-bedroom-bathroom-semi-detached/nnzeo5LnQb8vjkbojyfxi2,"3 Bedroom, 4 Bathroom - Semi-Detached Home Fountainbridge Community",,[],Downtown,3300.0,0.0,0.0,0.15,0.15,139.0
Craigslist,2400,1,0.0,,Central Toronto/Bloor St W,5,False,https://www.craigslist.org/view/d/toronto-new-kitchen-flooring-bed-on/hrhkTaseXoczc93E6JejVw,"New kitchen, flooring 1 Bed on 2 floors of period home Christie Pits",,[],Downtown,2400.0,0.0,0.0,0.15,0.15,140.0
Craigslist,2700,1,0.0,,Willowdale East,5,False,https://www.craigslist.org/view/d/north-york-11-beds-baths-with-parking/gQLd3QivpdRJeQ8Rhnwaum,1+1 Beds | 2 Baths | with Parking Included in Willow dale East/ North,,[],North York,2700.0,0.0,0.0,0.15,0.15,141.0
Craigslist,3350,2,0.0,,University,5,False,https://www.craigslist.org/view/d/downtown-toronto-beds-baths-in-the/62WrGQJHDomXL91sL3kFKB,2 Beds | 2 Baths In the Financial District,,[],Downtown,3350.0,0.0,0.0,0.15,0.15,142.0
Craigslist,1450,0,0.0,,Brampton,5,False,https://www.craigslist.org/view/d/brampton-executive-studio-apartment-for/t9EbdBQKseo5NRkq7BNUrh,Executive Studio Apartment for lease in Downtown Brampton,,[],,1450.0,0.0,0.0,0.15,0.15,143.0
Craigslist,1800,0,0.0,,Don Valley Village,5,False,https://www.craigslist.org/view/d/north-york-150-fairview-mall-dr-modern/paLyxE8wojRQeSDZq2kC2f,"150 FAIRVIEW MALL DR. 603 - MODERN STUDIO/1 BATH, BALCONY, PARKING",,[],Downtown,1800.0,0.0,0.0,0.15,0.15,144.0
Craigslist,1195,0,0.0,,Annex,5,False,https://www.craigslist.org/view/d/toronto-new-furnished-cozy-bd-bath-bsmt/x1o1TPp8RmRFexcMvhNyUL,NEW!!! Furnished Cozy 1 Bd/1 Bath bsmt Apt at Bloor and Spadina,,[],Downtown,1195.0,0.0,0.0,0.15,0.15,145.0
Craigslist,1650,1,0.0,,"Aurora, ON",5,False,https://www.craigslist.org/view/d/aurora-br-750ft2-beautifully-renovated/qmdPptBDv9oc7yHCoDNYpZ,"$1,650 / 1br - 750ft2 - Beautifully Renovated 1BR Basement Apt for Ren",,[],Downtown,1650.0,0.0,0.0,0.15,0.15,146.0
Craigslist,1595,0,0.0,,Rosedale-Moore Park,5,False,https://www.craigslist.org/view/d/toronto-above-the-shops-of-rosedale/trMdH44Hi2U6tUJhXq2QzU,Above the shops of Rosedale/Summerhill!! One Bedroom!,,[],Downtown,1595.0,0.0,0.0,0.15,0.15,147.0
Craigslist,3500,0,0.0,,Junction Area,5,False,https://www.craigslist.org/view/d/toronto-sun-filled-end-unit-townhome/pLDwJy718D4JuE8ua7jTdm,"Sun - Filled End Unit Townhome, One Garage Spot / 1 Driveway Spot.",,[],West End,3500.0,0.0,0.0,0.15,0.15,148.0
Craigslist,2400,2,0.0,,Weston,5,False,https://www.craigslist.org/view/d/york-modern-riverfront-living-at-its/jgHTT1XD3DYrNhoA3m5wKd,"Modern Riverfront Living at Its Finest!  2 BR, 2 Full Bath W/ Parking",,[],West End,2400.0,0.0,0.0,0.15,0.15,149.0
Craigslist,3000,0,0.0,,Oakwood Village,5,False,https://www.craigslist.org/view/d/york-charming-well-maintained-bedroom/q2zQiw8NrZe6E54j9zVdae,"Charming, well-maintained 3-bedroom home in Oakwood Village.",,[],West End,3000.0,0.0,0.0,0.15,0.15,150.0
Craigslist,6000,0,0.0,,South Riverdale,5,False,https://www.craigslist.org/view/d/toronto-stunning-brand-new-storey/pzGtSa3Rb8u8gHQSyk74u7,"Stunning, brand-new 3-storey townhouse in the heart of South Riverdale",,[],East End,6000.0,0.0,0.0,0.15,0.15,151.0
Craigslist,3250,2,0.0,,Little Portugal,5,False,https://www.craigslist.org/view/d/toronto-bedroom-bathroom-ten93-condos/jPNf4Cs3mGFb34wP7Waex8,"2 Bedroom, 2 Bathroom - TEN93 Condos",,[],West End,3250.0,0.0,0.0,0.15,0.15,152.0
Craigslist,2700,3,0.0,,Trinity-Bellwoods,5,False,https://www.craigslist.org/view/d/toronto-bedroom-bathroom-house-on-roxton/cYrnA48w1FtZ2j1HAkrxzC,"3 Bedroom, 1 Bathroom - House on Roxton",,[],Downtown,2700.0,0.0,0.0,0.15,0.15,153.0
Craigslist,9000,5,0.0,,Kleinburg,5,False,https://www.craigslist.org/view/d/woodbridge-bedroom-bathroom-house/dsTWH9P8b6qd8Z156uzDNa,"5 Bedroom, 6 Bathroom House",,[],Downtown,9000.0,0.0,0.0,0.15,0.15,154.0
Craigslist,6900,1,0.0,,Kleinburg,5,False,https://www.craigslist.org/view/d/woodbridge-41-bedroom-bathroom-kleinburg/gphyzkgzdajjwxizJ1zo9N,"4+1 Bedroom, 4 Bathroom - Kleinburg",,[],Downtown,6900.0,0.0,0.0,0.15,0.15,155.0
Craigslist,3200,2,0.0,,Downtown Toronto,5,False,https://www.craigslist.org/view/d/west-toronto-victorian-beauty-in-the/kiVkMH1EA6CKMTt2zDSGuG,"Victorian Beauty in the Heart of Queen West – 2Bed, All Inclusive!",,[],Downtown,3200.0,0.0,0.0,0.15,0.15,156.0
Craigslist,2875,1,0.0,,Leslieville (Queen St E & Greenwood Ave,5,False,https://www.craigslist.org/view/d/toronto-leslieville-stunning-11-bedroom/1CS3goRsJgEWgigqK6nerc,Leslieville Stunning  1+1 Bedroom Apartment,,[],East End,2875.0,0.0,0.0,0.15,0.15,157.0
Craigslist,2000,1,0.0,,Etobicoke West Mall,5,False,https://www.craigslist.org/view/d/etobicoke-bedroom-apt-in-house-not/uJXNJrs8YatQozDanUc2Xi,"1 bedroom apt in a house (not a basement) - Etobicoke, Centennial Park",,[],Etobicoke,2000.0,0.0,0.0,0.15,0.15,158.0
Craigslist,6000,4,0.0,,Kleinburg,5,False,https://www.craigslist.org/view/d/woodbridge-bedroom-bathroom/vwZ5NK3oyBTtmH3Pi9rd4P,"4 Bedroom, 4 Bathroom",,[],Downtown,6000.0,0.0,0.0,0.15,0.15,159.0
Craigslist,2200,0,0.0,,Keelesdale-Eglinton West,5,False,https://www.craigslist.org/view/d/toronto-fabulous-one-bedroom/wMauaL4PR6EC9cUKoLMBtT,Fabulous One Bedroom,,[],North York,2200.0,0.0,0.0,0.15,0.15,160.0
Craigslist,1900,2,0.0,,Woodbine-Lumsden,5,False,https://www.craigslist.org/view/d/east-york-1001-cosburn-ave-bsmt-bed/bAQUZjjcqX9o45fybo6ycw,"1001 COSBURN AVE. BSMT - 2 BED/1BATH, LAUNDRY, FREE PARKING",,[],East End,1900.0,0.0,0.0,0.15,0.15,161.0
Craigslist,1650,3,0.0,,Wexford/Maryvale,5,False,https://www.craigslist.org/view/d/scarborough-220-ellington-dr-bsmt/8o2erFr6zYsfkj2Dp8QWxg,"220 ELLINGTON DR., BSMT- SPACIOUS, 3BED/1BATH, LAUNDRY, PARKING, A/C",,[],Scarborough,1650.0,0.0,0.0,0.15,0.15,162.0
Craigslist,1750,1,0.0,,"Mississauga, Erin Mills",5,False,https://www.craigslist.org/view/d/mississauga-3271-chokecherry-cres-lower/99QGS2dEm7FqMkcij8kApK,"3271 CHOKECHERRY CRES., LOWER - SPACIOUS, 1BED/1BATH, LAUNDRY, PARKING",,[],Downtown,1750.0,0.0,0.0,0.15,0.15,163.0
Craigslist,2300,1,0.0,,Kensington-Chinatown,5,False,https://www.craigslist.org/view/d/toronto-37-grange-ave-unit-spacious/5yhNe9gAzYJcGwVMN2Au8t,"37 GRANGE AVE. UNIT 2 - SPACIOUS 1BED/1BATH , LAUNDRY, RENOVATED",,[],Downtown,2300.0,0.0,0.0,0.15,0.15,164.0
Craigslist,2500,2,0.0,,Casa Loma,5,False,https://www.craigslist.org/view/d/toronto-341-st-clair-ave-e-casa-loma/wpqMpN9orWWfY4hK6vK96Y,"341 ST. CLAIR AVE. W. #E - CASA LOMA, 2BED/2BATH, LARGE STUDIO,",,[],Downtown,2500.0,0.0,0.0,0.15,0.15,165.0
Craigslist,1850,1,0.0,,Weston,5,False,https://www.craigslist.org/view/d/north-york-2004-lawrence-ave-lower-rr/3F3zXTWMNBFzzrYrgz3oFm,"2004 LAWRENCE AVE. W. #LOWER RR. - RENO 1BED/1BATH, LAUNDRY, PARKING",,[],West End,1850.0,0.0,0.0,0.15,0.15,166.0
Craigslist,2200,0,0.0,,Church-Yonge Corridor,5,False,https://www.craigslist.org/view/d/toronto-11-yonge-and-bloor-condo/2acCE3Vb4ctmU6uYXbiuzW,1+1 Yonge and Bloor Condo,,[],Downtown,2200.0,0.0,0.0,0.15,0.15,167.0
Craigslist,1495,0,0.0,,Moss Park,5,False,https://www.craigslist.org/view/d/toronto-181-gerrard-st-updated-studio/oWVbFAceVLJWib6TJdEzE7,"181 GERRARD ST. E. 304 - UPDATED STUDIO/1BATH, STEPS TO TTC!",,[],Downtown,1495.0,0.0,0.0,0.15,0.15,168.0
Craigslist,3650,3,0.0,,VAUGHAN,5,False,https://www.craigslist.org/view/d/thornhill-west-bed-bath-townhouse-in/bJR1GuQtKYSZ18bNEhRKB9,3 BED + 3 BATH TOWNHOUSE IN THORNHILL,,[],,3650.0,0.0,0.0,0.15,0.15,169.0
Craigslist,4200,4,0.0,,Montrose Ave,5,False,https://www.craigslist.org/view/d/downtown-toronto-br-ft2-all-utili/bv2Msb1ticmgogeNJ6ix3P,"$4,200 / 4br - 1553ft2 - ALL UTILI",,[],Downtown,4200.0,0.0,0.0,0.15,0.15,170.0
Craigslist,1450,0,0.0,,Georgetown,5,False,https://www.craigslist.org/view/d/georgetown-basement-unit-for-rent-18/2fVirw5E3aRmym9GhP5aXy,BASEMENT UNIT FOR RENT - 18 Shelley St,,[],Downtown,1450.0,0.0,0.0,0.15,0.15,171.0
Craigslist,3750,2,0.0,,81 Navy Wharf Court - Spadina Avenue / Bremner Blvd   M5V3S2,5,False,https://www.craigslist.org/view/d/toronto-81-navy-wharf-court-optima/dVhomJG2j5ZCs5WuGfNspH,81 NAVY WHARF COURT - OPTIMA CONDOS - 2 BEDROOM+DEN W/PARKING,,[],Scarborough,3750.0,0.0,0.0,0.15,0.15,172.0
Craigslist,3950,3,0.0,,Willowdale West,5,False,https://www.craigslist.org/view/d/north-york-lanbrooke-ave-spacious-3bed/e4xZksLh31n3FMkCcmXAPa,"5 LANBROOKE AVE. - SPACIOUS 3BED/2BATH, PARKING, PRIVATE YARD,",,[],North York,3950.0,0.0,0.0,0.15,0.15,173.0
Craigslist,2995,3,0.0,,Alderwood,5,False,https://www.craigslist.org/view/d/etobicoke-albright-ave-main-3bed-2bath/iTcXyJY9T7cbUNoxQZwrjj,"9 ALBRIGHT AVE., MAIN - 3BED/ 2BATH, LAUNDRY, PARKING, YARD",,[],Etobicoke,2995.0,0.0,0.0,0.15,0.15,174.0
Craigslist,3080,2,0.0,,DOWNTOWN TORONTO – YONGE & BLOOR – YORKVILLE,5,False,https://www.craigslist.org/view/d/toronto-charles-on-church-brand-new/tGiGVtpdgnWCSXs4tJtNYf,CHARLES ON CHURCH: Brand New 2 Bedroom/2 Bath Corner Condo For Rent,,[],Downtown,3080.0,0.0,0.0,0.15,0.15,175.0
Craigslist,2680,0,0.0,,DOWNTOWN TORONTO – YONGE & BLOOR – YORKVILLE,5,False,https://www.craigslist.org/view/d/toronto-uptown-large-bdrm-condo-for/wusBGgN7azcxTztEXuyevE,UPTOWN: LARGE 1 BDRM CONDO FOR RENT DOWNTOWN TORONTO – YORKVILLE – YON,,[],Downtown,2680.0,0.0,0.0,0.15,0.15,176.0
Craigslist,2200,1,0.0,,Downtown,5,False,https://www.craigslist.org/view/d/toronto-205-frederick-st-adelaide/8Mgu3kCnWWRo9aRHXiQYZR,205 Frederick St. (Adelaide/Sherbourne) Stunning 1 Bed Condo,,[],Downtown,2200.0,0.0,0.0,0.15,0.15,177.0
Craigslist,2400,1,0.0,,DOWNTOWN TORONTO – YONGE & BLOOR – YORKVILLE,5,False,https://www.craigslist.org/view/d/toronto-charles-on-church-brand-new/aMuYHNNE752kLurZyThZys,CHARLES ON CHURCH: Brand New 1 BEDROOM+DEN / 1 BATH  Condo For Rent,,[],Downtown,2400.0,0.0,0.0,0.15,0.15,178.0
Craigslist,2500,0,0.0,,Downtown Toronto,5,False,https://www.craigslist.org/view/d/toronto-harbour-view-estates-one/tkW7zpDP9KJeUVPbXqzoUv,HARBOUR VIEW ESTATES I: One Bedroom plus Den Condo-Downtown-Waterfront,,[],Downtown,2500.0,0.0,0.0,0.15,0.15,179.0
Craigslist,4495,3,0.0,,Etobicoke West Mall,5,False,https://www.craigslist.org/view/d/etobicoke-charming-sunnylea-bungalow-3/qJXLjzGNoTdJrkLJBo96wR,"Charming Sunnylea Bungalow w/ 3 Bedrooms, 2-Car Garage & Yard",,[],Etobicoke,4495.0,0.0,0.0,0.15,0.15,180.0
Craigslist,9900,1,0.0,,Waterfront Communities-The Island,5,False,https://www.craigslist.org/view/d/downtown-toronto-21-bedroom-bathroom/4vGoQ6iJcJXo3HzmCrqjuq,"2+1 Bedroom, 3 Bathroom - Aqualuna Condos",,[],Downtown,9900.0,0.0,0.0,0.15,0.15,181.0
Craigslist,4900,3,0.0,,Bay Street Corridor,5,False,https://www.craigslist.org/view/d/toronto-bedroom-bathroom-the-portland/vmvZtygbDNxU82URtHmXRb,"3 Bedroom, 2 Bathroom - The Portland",,[],Downtown,4900.0,0.0,0.0,0.15,0.15,182.0
Craigslist,2650,1,0.0,,Fashion District,5,False,https://www.craigslist.org/view/d/toronto-bedroom-bathroom-morgan-condos/deYo9Smcyy9Vv69uvkNKze,"1 Bedroom, 1 Bathroom - Morgan Condos",,[],Scarborough,2650.0,0.0,0.0,0.15,0.15,183.0
